file_name,file_path,usable,reason,rows_checked,columns
D20_part17.csv,raw_data/D20_part17.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
handling_part1.csv,raw_data/handling_part1.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
handling_part32.csv,raw_data/handling_part32.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
handling_part26.csv,raw_data/handling_part26.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
D5_part1.csv,raw_data/D5_part1.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D11_part3.csv,raw_data/D11_part3.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D8_part2.csv,raw_data/D8_part2.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
VC-JRC_280219_part3.csv,raw_data/VC-JRC_280219_part3.csv,False,missing_vehicle_id_x_y_time_or_frame,50,"date, 28, 2, 2019, unnamed:_4, unnamed:_5, unnamed:_6, unnamed:_7, unnamed:_8, unnamed:_9, unnamed:_10, unnamed:_11, unnamed:_12, unnamed:_13, unnamed:_14, unnamed:_15, unnamed:_16, unnamed:_17, unnamed:_18, unnamed:_19, unnamed:_20, unnamed:_21, unnamed:_22, unnamed:_23, unnamed:_24, unnamed:_25, unnamed:_26, unnamed:_27, unnamed:_28, unnamed:_29, unnamed:_30, unnamed:_31, unnamed:_32, unnamed:_33, unnamed:_34, unnamed:_35, unnamed:_36, unnamed:_37, unnamed:_38, unnamed:_39, unnamed:_40, unnamed:_41, unnamed:_42, unnamed:_43, unnamed:_44, unnamed:_45, unnamed:_46, unnamed:_47, unnamed:_48, unnamed:_49, unnamed:_50, unnamed:_51, unnamed:_52, unnamed:_53, unnamed:_54, unnamed:_55, unnamed:_56, unnamed:_57, unnamed:_58, unnamed:_59, unnamed:_60, unnamed:_61, unnamed:_62, unnamed:_63, unnamed:_64, unnamed:_65, unnamed:_66, unnamed:_67, unnamed:_68, unnamed:_69, unnamed:_70"
dynamic_part22.csv,raw_data/dynamic_part22.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
dynamic_part4.csv,raw_data/dynamic_part4.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
ASta_040719_platoon3.csv,raw_data/ASta_040719_platoon3.csv,False,missing_vehicle_id_x_y_time_or_frame,50,"date, 4, 7, 2019, unnamed:_4, unnamed:_5, unnamed:_6, unnamed:_7, unnamed:_8, unnamed:_9, unnamed:_10, unnamed:_11, unnamed:_12, unnamed:_13, unnamed:_14, unnamed:_15, unnamed:_16, unnamed:_17, unnamed:_18, unnamed:_19, unnamed:_20, unnamed:_21, unnamed:_22, unnamed:_23, unnamed:_24, unnamed:_25, unnamed:_26, unnamed:_27, unnamed:_28, unnamed:_29, unnamed:_30, unnamed:_31, unnamed:_32, unnamed:_33, unnamed:_34, unnamed:_35, unnamed:_36, unnamed:_37, unnamed:_38, unnamed:_39, unnamed:_40, unnamed:_41, unnamed:_42, unnamed:_43, unnamed:_44, unnamed:_45, unnamed:_46, unnamed:_47, unnamed:_48, unnamed:_49, unnamed:_50, unnamed:_51, unnamed:_52, unnamed:_53, unnamed:_54, unnamed:_55, unnamed:_56, unnamed:_57, unnamed:_58, unnamed:_59, unnamed:_60, unnamed:_61, unnamed:_62, unnamed:_63, unnamed:_64, unnamed:_65"
dynamic_part5.csv,raw_data/dynamic_part5.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
VC-JRC_280219_part2.csv,raw_data/VC-JRC_280219_part2.csv,False,missing_vehicle_id_x_y_time_or_frame,50,"date, 28, 2, 2019, unnamed:_4, unnamed:_5, unnamed:_6, unnamed:_7, unnamed:_8, unnamed:_9, unnamed:_10, unnamed:_11, unnamed:_12, unnamed:_13, unnamed:_14, unnamed:_15, unnamed:_16, unnamed:_17, unnamed:_18, unnamed:_19, unnamed:_20, unnamed:_21, unnamed:_22, unnamed:_23, unnamed:_24, unnamed:_25, unnamed:_26, unnamed:_27, unnamed:_28, unnamed:_29, unnamed:_30, unnamed:_31, unnamed:_32, unnamed:_33, unnamed:_34, unnamed:_35, unnamed:_36, unnamed:_37, unnamed:_38, unnamed:_39, unnamed:_40, unnamed:_41, unnamed:_42, unnamed:_43, unnamed:_44, unnamed:_45, unnamed:_46, unnamed:_47, unnamed:_48, unnamed:_49, unnamed:_50, unnamed:_51, unnamed:_52, unnamed:_53, unnamed:_54, unnamed:_55, unnamed:_56, unnamed:_57, unnamed:_58, unnamed:_59, unnamed:_60, unnamed:_61, unnamed:_62, unnamed:_63, unnamed:_64, unnamed:_65, unnamed:_66, unnamed:_67, unnamed:_68, unnamed:_69, unnamed:_70"
D8_part3.csv,raw_data/D8_part3.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
dynamic_part23.csv,raw_data/dynamic_part23.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
D11_part2.csv,raw_data/D11_part2.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
handling_part27.csv,raw_data/handling_part27.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
handling_part33.csv,raw_data/handling_part33.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
part21_1.csv,raw_data/part21_1.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 30, 9, 2020"
D20_part16.csv,raw_data/D20_part16.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D8_part20.csv,raw_data/D8_part20.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part28.csv,raw_data/D3_part28.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part14.csv,raw_data/D3_part14.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D17_part16.csv,raw_data/D17_part16.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part7.csv,raw_data/D3_part7.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D17_part5.csv,raw_data/D17_part5.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
part4 (1).csv,raw_data/part4 (1).csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 30, 9, 2020"
D17_part7.csv,raw_data/D17_part7.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part5.csv,raw_data/D3_part5.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part28.csv,raw_data/D20_part28.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D17_part14.csv,raw_data/D17_part14.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part16.csv,raw_data/D3_part16.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part14.csv,raw_data/D20_part14.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
handling_part2.csv,raw_data/handling_part2.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
D8_part22.csv,raw_data/D8_part22.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
handling_part25.csv,raw_data/handling_part25.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
handling_part31.csv,raw_data/handling_part31.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
handling_part19.csv,raw_data/handling_part19.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
D5_part2.csv,raw_data/D5_part2.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
dynamic_part21.csv,raw_data/dynamic_part21.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
D8_part1.csv,raw_data/D8_part1.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
dynamic_part7.csv,raw_data/dynamic_part7.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
dynamic_part6.csv,raw_data/dynamic_part6.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
dynamic_part20.csv,raw_data/dynamic_part20.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
D11_part1.csv,raw_data/D11_part1.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D5_part3.csv,raw_data/D5_part3.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
Advanced_Driver_Assistance_System__ADAS_-Equipped_Single-Vehicle_Data_for_Central_Ohio.csv,raw_data/Advanced_Driver_Assistance_System__ADAS_-Equipped_Single-Vehicle_Data_for_Central_Ohio.csv,False,excluded_by_file_name,0,
handling_part18.csv,raw_data/handling_part18.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
handling_part30.csv,raw_data/handling_part30.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
handling_part24.csv,raw_data/handling_part24.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
D8_part23.csv,raw_data/D8_part23.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
handling_part3.csv,raw_data/handling_part3.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
D20_part15.csv,raw_data/D20_part15.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part17.csv,raw_data/D3_part17.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D17_part15.csv,raw_data/D17_part15.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part29.csv,raw_data/D20_part29.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part4.csv,raw_data/D3_part4.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D17_part6.csv,raw_data/D17_part6.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
